ID,num_lx,num_rx,DeltaSZ,DeltaSP,dNum,resp,acc,RT,Group,DeltaNB
104,14,10,1.833333333,0.5,0.5,0,1,1.592220409,4yo,-0.485426827
104,23,29,0,0,0.333333333,1,1,1.813656385,4yo,0.334419039
104,25,18,0.166666667,-0.5,0.5,1,0,3.126691996,4yo,-0.473931188
104,11,10,-1.166666667,1.166666667,0.166666667,0,1,1.714015814,4yo,-0.137503524
104,13,10,-1.333333333,-2,0.333333333,1,0,1.3363437,4yo,-0.378511623
104,13,14,0.833333333,1.5,0.166666667,1,1,0.947299266,4yo,0.106915204
104,25,18,-1.166666667,1.5,0.5,0,1,2.783312351,4yo,-0.473931188
104,13,16,-2,2,0.333333333,1,1,2.404928975,4yo,0.299560282
104,11,8,1.166666667,1.833333333,0.5,0,1,1.56120151,4yo,-0.459431619
104,32,25,-1.333333333,0,0.333333333,0,1,1.869468336,4yo,-0.35614381
104,25,29,0.833333333,0.5,0.166666667,1,1,1.921957053,4yo,0.214124805
104,18,20,1.166666667,0.166666667,0.166666667,0,0,4.1550924,4yo,0.152003093
104,8,32,-2,-0.333333333,2,1,1,1.569767158,4yo,2
104,32,8,0.333333333,2,2,0,1,1.181799096,4yo,-2
104,8,32,-1,0,2,1,1,2.629254592,4yo,2
104,8,32,1.333333333,-0.666666667,2,1,1,4.220092739,4yo,2
104,32,8,-0.666666667,0,2,1,0,4.756088046,4yo,-2
104,32,8,1.666666667,-0.666666667,2,1,0,11.52369523,4yo,-2
104,8,32,-1,-1.666666667,2,1,1,1.368265836,4yo,2
104,16,13,2,1.333333333,0.333333333,1,0,1.342519197,4yo,-0.299560282
104,8,9,0.5,-0.166666667,0.166666667,1,1,2.080776305,4yo,0.169925001
104,16,20,1,-0.333333333,0.333333333,1,1,5.835379108,4yo,0.321928095
104,11,16,-0.5,-0.5,0.5,1,1,4.384761593,4yo,0.540568381
104,23,16,1.5,0.833333333,0.5,1,0,4.157235894,4yo,-0.523561956
104,20,14,1.5,-1.5,0.5,1,0,2.56039934,4yo,-0.514573173
104,13,16,0.666666667,1,0.333333333,1,1,2.342733002,4yo,0.299560282
104,8,32,0.333333333,-0.666666667,2,1,1,2.812753077,4yo,2
104,18,20,0.5,-1.833333333,0.166666667,1,1,3.311939875,4yo,0.152003093
104,29,32,-0.833333333,1.833333333,0.166666667,1,1,1.565550836,4yo,0.142019005
104,13,10,-2,0.333333333,0.333333333,0,1,2.433499116,4yo,-0.378511623
104,13,18,-0.833333333,0.5,0.5,1,1,1.220561222,4yo,0.469485283
104,32,8,1.666666667,0,2,0,1,2.94207197,4yo,-2
105,9,10,1.5,1.166666667,0.166666667,1,1,1.982077154,4yo,0.152003093
105,20,18,-0.833333333,-1.166666667,0.166666667,0,1,2.218861458,4yo,-0.152003093
105,8,9,-0.833333333,-0.5,0.166666667,1,1,4.685400336,4yo,0.169925001
105,9,8,-1.5,-1.833333333,0.166666667,1,0,1.464421343,4yo,-0.169925001
105,32,8,1,0.333333333,2,0,1,1.094431281,4yo,-2
105,9,10,-1.5,1.166666667,0.166666667,1,1,1.398594547,4yo,0.152003093
105,8,32,-1.666666667,-0.666666667,2,1,1,1.233053994,4yo,2
105,9,10,-0.833333333,1.833333333,0.166666667,1,1,1.272127846,4yo,0.152003093
105,9,13,1.166666667,-1.833333333,0.5,0,0,1.210569941,4yo,0.530514717
105,8,10,0.666666667,-1.666666667,0.333333333,1,1,1.946986822,4yo,0.321928095
105,20,25,1.666666667,-1.666666667,0.333333333,0,0,4.691645165,4yo,0.321928095
105,8,32,1,1.666666667,2,1,1,0.744128169,4yo,2
105,23,29,1.333333333,0,0.333333333,1,1,1.508434341,4yo,0.334419039
105,16,20,-1,-1.333333333,0.333333333,1,1,1.205140877,4yo,0.321928095
105,8,32,1.333333333,-0.666666667,2,1,1,0.860348795,4yo,2
105,32,8,0.333333333,0.333333333,2,0,1,0.694412206,4yo,-2
105,25,23,-0.5,0.833333333,0.166666667,0,1,1.212834029,4yo,-0.120294234
105,20,18,0.166666667,0.166666667,0.166666667,1,0,1.681674292,4yo,-0.152003093
105,8,10,-0.666666667,-0.333333333,0.333333333,0,0,1.50740082,4yo,0.321928095
105,25,29,-0.166666667,0.5,0.166666667,1,1,1.259559072,4yo,0.214124805
105,16,23,0.5,0.5,0.5,1,1,1.369665411,4yo,0.523561956
105,10,11,0.5,-0.166666667,0.166666667,1,1,1.750070799,4yo,0.137503524
105,8,11,-1.5,-0.833333333,0.5,1,1,2.715111271,4yo,0.459431619
105,14,20,0.166666667,-1.833333333,0.5,0,0,1.656272642,4yo,0.514573173
105,18,13,-0.833333333,-1.833333333,0.5,0,1,2.234266046,4yo,-0.469485283
105,29,25,-0.833333333,-1.166666667,0.166666667,0,1,1.156376786,4yo,-0.214124805
105,25,29,1.5,1.833333333,0.166666667,1,1,1.309996806,4yo,0.214124805
105,13,18,0.166666667,-0.166666667,0.5,1,1,1.123086893,4yo,0.469485283
105,25,20,-2,0,0.333333333,0,1,2.672454839,4yo,-0.321928095
105,32,8,-1.666666667,1,2,0,1,1.622701901,4yo,-2
105,8,32,-0.333333333,1.666666667,2,1,1,0.92467015,4yo,2
105,8,32,-1,-0.333333333,2,1,1,0.7907396,4yo,2
105,25,29,-0.166666667,0.5,0.166666667,0,0,1.725710533,4yo,0.214124805
105,10,8,0.333333333,-0.666666667,0.333333333,0,1,1.564200568,4yo,-0.321928095
105,20,25,2,0.666666667,0.333333333,1,1,2.616440963,4yo,0.321928095
105,32,8,1,-0.333333333,2,0,1,0.910557394,4yo,-2
105,16,13,0.666666667,1,0.333333333,0,1,1.135344463,4yo,-0.299560282
105,20,29,1.5,1.833333333,0.5,1,1,1.090691128,4yo,0.5360529
105,25,32,-0.666666667,0.666666667,0.333333333,1,1,1.645928329,4yo,0.35614381
105,13,11,1.5,-0.833333333,0.166666667,1,0,1.773438026,4yo,-0.2410081
105,14,18,-1.666666667,0.666666667,0.333333333,1,1,6.645559144,4yo,0.362570079
105,32,8,-1.333333333,0.666666667,2,0,1,0.664132638,4yo,-2
105,32,8,0,-1.666666667,2,0,1,0.840775767,4yo,-2
105,9,8,-1.833333333,-1.833333333,0.166666667,0,1,1.876310831,4yo,-0.169925001
105,11,10,0.833333333,-1.833333333,0.166666667,1,0,1.3389529,4yo,-0.137503524
105,13,18,0.833333333,-1.166666667,0.5,1,1,1.424569584,4yo,0.469485283
105,18,23,0.666666667,0.333333333,0.333333333,0,0,2.812568332,4yo,0.353636955
105,10,8,2,-1.333333333,0.333333333,1,0,2.079016772,4yo,-0.321928095
105,25,32,-1,-1,0.333333333,0,0,1.648995461,4yo,0.35614381
105,8,9,-1.166666667,-0.833333333,0.166666667,0,0,2.724691417,4yo,0.169925001
105,11,14,-0.333333333,-0.333333333,0.333333333,1,1,2.336799585,4yo,0.347923303
105,13,9,0.833333333,-1.166666667,0.5,0,1,3.107307001,4yo,-0.530514717
105,8,32,-0.666666667,0,2,1,1,1.293265703,4yo,2
105,29,20,0.833333333,-1.166666667,0.5,0,1,1.46998915,4yo,-0.5360529
105,13,10,-2,1.333333333,0.333333333,0,1,1.006586134,4yo,-0.378511623
105,8,32,-2,-0.333333333,2,1,1,1.641928146,4yo,2
105,10,13,0.666666667,1.333333333,0.333333333,0,0,1.312321059,4yo,0.378511623
105,20,29,1.5,1.166666667,0.5,1,1,0.761459774,4yo,0.5360529
105,13,18,-1.5,-0.5,0.5,0,0,0.685617438,4yo,0.469485283
105,8,32,-0.333333333,-0.333333333,2,1,1,0.445436546,4yo,2
105,32,8,0,0.333333333,2,0,1,0.446952528,4yo,-2
105,14,13,1.833333333,1.833333333,0.166666667,0,1,1.195513472,4yo,-0.106915204
105,25,20,-1,-1.333333333,0.333333333,1,0,0.915350439,4yo,-0.321928095
105,13,10,-0.666666667,0,0.333333333,0,1,1.375384662,4yo,-0.378511623
105,10,8,2,-1.666666667,0.333333333,1,0,1.466907306,4yo,-0.321928095
105,13,9,1.833333333,-0.166666667,0.5,0,1,1.879922693,4yo,-0.530514717
105,8,32,0.666666667,1.666666667,2,1,1,1.067433533,4yo,2
105,8,32,0,-0.666666667,2,1,1,1.090320435,4yo,2
105,8,9,0.166666667,0.5,0.166666667,1,1,1.307517011,4yo,0.169925001
105,13,16,0.333333333,-0.666666667,0.333333333,0,0,1.271561058,4yo,0.299560282
105,9,8,0.5,-0.5,0.166666667,0,1,1.793776024,4yo,-0.169925001
105,13,14,-1.833333333,-1.166666667,0.166666667,0,0,1.198872948,4yo,0.106915204
105,25,29,-1.833333333,-1.5,0.166666667,0,0,1.13171088,4yo,0.214124805
105,8,10,-0.666666667,-2,0.333333333,0,0,0.846846171,4yo,0.321928095
105,32,8,1,-0.666666667,2,0,1,0.398041696,4yo,-2
105,10,11,-1.833333333,-0.166666667,0.166666667,1,1,0.67935362,4yo,0.137503524
105,16,13,-1.333333333,1.666666667,0.333333333,0,1,1.000556389,4yo,-0.299560282
105,13,10,0.666666667,0.333333333,0.333333333,0,1,1.02873721,4yo,-0.378511623
105,18,20,0.166666667,-1.166666667,0.166666667,0,0,0.754120377,4yo,0.152003093
105,13,16,-1.666666667,-1.666666667,0.333333333,0,0,0.452571897,4yo,0.299560282
105,25,20,2,0.666666667,0.333333333,0,1,0.765301866,4yo,-0.321928095
105,16,13,2,1.333333333,0.333333333,0,1,1.207339607,4yo,-0.299560282
105,16,13,0.333333333,1.333333333,0.333333333,0,1,1.580848194,4yo,-0.299560282
105,14,10,0.166666667,1.833333333,0.5,0,1,0.806906619,4yo,-0.485426827
105,18,14,0.333333333,-1.666666667,0.333333333,1,0,1.30250607,4yo,-0.362570079
105,8,32,0.666666667,0.333333333,2,1,1,1.642209158,4yo,2
105,23,32,0.5,-1.5,0.5,0,0,1.577378496,4yo,0.476438044
105,10,9,-0.166666667,1.166666667,0.166666667,1,0,1.324204162,4yo,-0.152003093
105,25,29,1.5,-1.166666667,0.166666667,0,0,1.43819676,4yo,0.214124805
105,32,8,-0.666666667,-2,2,0,1,1.578114564,4yo,-2
105,10,13,-1.666666667,1.333333333,0.333333333,0,0,1.137971184,4yo,0.378511623
105,11,10,-1.166666667,-1.5,0.166666667,1,0,1.129463986,4yo,-0.137503524
105,9,13,1.5,0.5,0.5,1,1,1.283205017,4yo,0.530514717
105,29,25,0.833333333,-1.166666667,0.166666667,1,0,1.135730877,4yo,-0.214124805
105,13,10,1,-1.666666667,0.333333333,1,0,1.780379451,4yo,-0.378511623
105,20,25,-1.333333333,0.333333333,0.333333333,1,1,1.410382091,4yo,0.321928095
105,32,8,2,-2,2,0,1,0.55434656,4yo,-2
105,16,20,-1.666666667,1.666666667,0.333333333,1,1,1.096155372,4yo,0.321928095
105,9,13,-1.833333333,-1.833333333,0.5,0,0,1.682228509,4yo,0.530514717
105,25,20,1.666666667,-1.666666667,0.333333333,0,1,2.212940406,4yo,-0.321928095
105,25,32,2,2,0.333333333,1,1,0.535060251,4yo,0.35614381
105,23,25,0.833333333,1.5,0.166666667,1,1,1.192476824,4yo,0.120294234
105,8,32,-1.333333333,-1.666666667,2,1,1,1.836473146,4yo,2
105,18,20,1.5,-1.833333333,0.166666667,0,0,1.124255989,4yo,0.152003093
105,18,16,-0.833333333,1.166666667,0.166666667,0,1,1.115823058,4yo,-0.169925001
105,14,16,0.5,1.5,0.166666667,1,1,1.212960991,4yo,0.192645078
105,23,32,-0.5,-0.166666667,0.5,1,1,2.029441787,4yo,0.476438044
105,8,32,1.333333333,-1.333333333,2,1,1,1.710320002,4yo,2
105,32,8,-1,-1,2,0,1,1.439232473,4yo,-2
105,9,13,0.5,0.833333333,0.5,1,1,2.458220249,4yo,0.530514717
105,8,10,-1,-0.333333333,0.333333333,1,1,1.978191821,4yo,0.321928095
105,10,13,0.666666667,-0.333333333,0.333333333,1,1,0.805769189,4yo,0.378511623
105,29,25,-0.833333333,-0.833333333,0.166666667,0,1,1.293651265,4yo,-0.214124805
105,16,11,-1.5,1.166666667,0.5,0,1,3.634365445,4yo,-0.540568381
105,13,16,-1.333333333,-0.333333333,0.333333333,1,1,0.751918564,4yo,0.299560282
105,9,13,1.833333333,-1.833333333,0.5,0,0,1.387424988,4yo,0.530514717
105,8,32,-0.666666667,0.333333333,2,1,1,1.317527814,4yo,2
105,32,8,-1,0,2,0,1,1.134940287,4yo,-2
105,20,16,0,0,0.333333333,0,1,1.109704756,4yo,-0.321928095
105,10,8,-1.666666667,-1,0.333333333,1,0,2.042646411,4yo,-0.321928095
106,8,10,-1,0.666666667,0.333333333,1,1,1.630607303,4yo,0.321928095
106,10,14,0.5,1.166666667,0.5,0,0,1.682591376,4yo,0.485426827
106,32,29,-0.166666667,0.166666667,0.166666667,1,0,3.258199194,4yo,-0.142019005
106,23,29,0.666666667,-1.333333333,0.333333333,0,0,1.816606055,4yo,0.334419039
106,8,32,1.333333333,-1.666666667,2,1,1,1.301901177,4yo,2
106,11,10,0.166666667,-0.5,0.166666667,0,1,4.116243519,4yo,-0.137503524
106,10,8,0.333333333,1,0.333333333,0,1,1.533416687,4yo,-0.321928095
106,14,20,1.5,1.5,0.5,1,1,0.716659296,4yo,0.514573173
106,25,29,-0.5,0.5,0.166666667,1,1,1.561079239,4yo,0.214124805
106,8,32,-0.666666667,1.333333333,2,1,1,0.587243551,4yo,2
106,18,25,-1.5,-1.5,0.5,0,0,0.721481708,4yo,0.473931188
106,32,23,-1.166666667,0.166666667,0.5,0,1,1.671387862,4yo,-0.476438044
106,9,8,0.166666667,1.166666667,0.166666667,1,0,1.762042499,4yo,-0.169925001
106,32,8,0.333333333,-0.666666667,2,0,1,1.477813318,4yo,-2
106,16,14,-1.166666667,-1.5,0.166666667,1,0,1.466997456,4yo,-0.192645078
106,32,8,1.666666667,-1,2,0,1,0.912498862,4yo,-2
106,20,29,-1.833333333,0.166666667,0.5,1,1,4.028926331,4yo,0.5360529
106,32,23,0.5,0.833333333,0.5,0,1,1.059227003,4yo,-0.476438044
106,10,14,-0.5,1.166666667,0.5,1,1,5.593208116,4yo,0.485426827
106,8,32,0,1,2,1,1,1.040119556,4yo,2
106,32,8,0.333333333,-2,2,0,1,3.569829708,4yo,-2
106,14,10,-1.166666667,-0.166666667,0.5,0,1,1.299104,4yo,-0.485426827
106,16,18,0.5,1.5,0.166666667,1,1,5.038470569,4yo,0.169925001
106,16,20,1.666666667,1.666666667,0.333333333,1,1,1.589552058,4yo,0.321928095
106,20,16,1.333333333,2,0.333333333,0,1,1.719132131,4yo,-0.321928095
106,32,23,-0.5,-1.166666667,0.5,1,0,1.418930437,4yo,-0.476438044
106,11,16,-1.166666667,1.5,0.5,0,0,2.107749433,4yo,0.540568381
106,14,18,0.666666667,1,0.333333333,1,1,4.067663277,4yo,0.362570079
106,11,9,1,1.666666667,0.333333333,0,1,1.270504904,4yo,-0.289506617
106,10,8,1.333333333,0.333333333,0.333333333,0,1,1.612248817,4yo,-0.321928095
106,16,11,0.833333333,-1.833333333,0.5,1,0,0.892866076,4yo,-0.540568381
106,10,13,2,1.333333333,0.333333333,1,1,0.651756386,4yo,0.378511623
106,8,9,-0.833333333,-0.5,0.166666667,0,0,0.854310494,4yo,0.169925001
106,8,32,2,-1,2,1,1,0.507655579,4yo,2
106,29,23,-0.666666667,-1.333333333,0.333333333,0,1,1.45542269,4yo,-0.334419039
106,32,8,1,0.333333333,2,0,1,1.050372144,4yo,-2
106,9,11,1.666666667,1,0.333333333,1,1,1.653540484,4yo,0.289506617
106,14,11,1,-0.666666667,0.333333333,0,1,2.808359046,4yo,-0.347923303
106,8,32,1.333333333,-0.666666667,2,1,1,0.849867148,4yo,2
106,14,11,0,0.666666667,0.333333333,0,1,1.19191588,4yo,-0.347923303
106,16,20,-1,1.666666667,0.333333333,1,1,0.607195003,4yo,0.321928095
106,20,25,2,-1.666666667,0.333333333,0,0,1.117323901,4yo,0.321928095
106,18,25,0.833333333,1.833333333,0.5,1,1,0.657582636,4yo,0.473931188
106,8,32,-0.666666667,2,2,1,1,0.735053378,4yo,2
106,8,32,-0.333333333,-1.333333333,2,1,1,1.590096636,4yo,2
106,32,8,1.666666667,1.666666667,2,0,1,1.619148667,4yo,-2
106,10,8,-0.333333333,-2,0.333333333,1,0,2.530925843,4yo,-0.321928095
106,20,25,1,1.333333333,0.333333333,1,1,1.12124414,4yo,0.321928095
106,32,8,-0.666666667,-1,2,0,1,4.018991189,4yo,-2
106,25,32,0.666666667,-1.666666667,0.333333333,1,1,2.781975433,4yo,0.35614381
106,9,8,1.5,-1.833333333,0.166666667,0,1,4.710264311,4yo,-0.169925001
106,11,16,0.166666667,-0.833333333,0.5,1,1,1.187532884,4yo,0.540568381
106,18,25,1.166666667,-1.833333333,0.5,0,0,0.919363372,4yo,0.473931188
106,8,32,-1,1.333333333,2,1,1,0.379273981,4yo,2
106,16,11,-1.833333333,-1.166666667,0.5,0,1,0.961209147,4yo,-0.540568381
106,23,29,1.333333333,-0.333333333,0.333333333,1,1,0.892954525,4yo,0.334419039
106,32,8,-0.333333333,-2,2,0,1,2.694156724,4yo,-2
106,10,8,-1.666666667,-1.333333333,0.333333333,0,1,1.933989605,4yo,-0.321928095
106,10,9,1.5,1.5,0.166666667,0,1,0.579048394,4yo,-0.152003093
106,29,20,-0.166666667,1.166666667,0.5,1,0,2.085288842,4yo,-0.5360529
106,16,11,-0.5,-1.833333333,0.5,0,1,2.261232496,4yo,-0.540568381
106,32,23,-1.166666667,0.833333333,0.5,1,0,1.052726022,4yo,-0.476438044
106,8,32,1.333333333,1.666666667,2,1,1,2.447957695,4yo,2
106,13,14,-0.833333333,-0.166666667,0.166666667,1,1,3.065645164,4yo,0.106915204
106,16,18,-0.833333333,1.166666667,0.166666667,1,1,0.000192968,4yo,0.169925001
106,18,13,1.5,0.833333333,0.5,0,1,0.101138817,4yo,-0.469485283
106,18,25,0.833333333,-1.833333333,0.5,0,0,0.000198888,4yo,0.473931188
106,20,14,1.5,-1.166666667,0.5,1,0,0.499689762,4yo,-0.514573173
106,10,13,-0.333333333,-1.666666667,0.333333333,0,0,0.000194788,4yo,0.378511623
106,32,8,-0.666666667,0.333333333,2,1,0,0.00019925,4yo,-2
106,8,11,-1.166666667,1.166666667,0.5,1,1,1.70422721,4yo,0.459431619
106,11,8,1.833333333,0.833333333,0.5,0,1,0.00020346,4yo,-0.459431619
106,11,16,-1.833333333,0.166666667,0.5,1,1,0.817221178,4yo,0.540568381
106,8,32,0,2,2,1,1,0.093075406,4yo,2
106,8,10,0.666666667,0.333333333,0.333333333,1,1,0.00022369,4yo,0.321928095
106,13,11,-0.833333333,-1.166666667,0.166666667,0,1,1.765363709,4yo,-0.2410081
106,8,32,2,2,2,1,1,1.18065124,4yo,2
106,20,16,0.666666667,1,0.333333333,0,1,1.094891703,4yo,-0.321928095
106,32,25,-1,2,0.333333333,0,1,1.468531488,4yo,-0.35614381
106,14,10,-0.833333333,-0.5,0.5,1,0,2.029003437,4yo,-0.485426827
106,13,14,-0.166666667,0.166666667,0.166666667,0,0,7.595535636,4yo,0.106915204
106,25,32,-0.333333333,-1.333333333,0.333333333,0,0,12.5061945,4yo,0.35614381
106,10,8,-2,1.333333333,0.333333333,1,0,1.007564299,4yo,-0.321928095
106,32,8,-1.333333333,-1.666666667,2,1,0,1.364893964,4yo,-2
106,29,20,-0.833333333,-1.5,0.5,1,0,1.235396235,4yo,-0.5360529
106,14,10,-1.833333333,1.5,0.5,1,0,1.999062275,4yo,-0.485426827
106,14,18,1.333333333,1,0.333333333,0,0,6.135258656,4yo,0.362570079
106,10,11,-1.833333333,1.5,0.166666667,1,1,1.941579572,4yo,0.137503524
106,8,32,1,-1,2,1,1,0.630521734,4yo,2
106,18,13,0.5,1.5,0.5,0,1,3.823991793,4yo,-0.469485283
106,8,32,1,-1,2,1,1,1.634857225,4yo,2
106,8,32,1.666666667,-1.333333333,2,1,1,1.107258882,4yo,2
106,18,25,1.166666667,-1.5,0.5,1,1,2.479675414,4yo,0.473931188
106,18,13,1.5,-0.166666667,0.5,1,0,0.151141,4yo,-0.469485283
106,13,14,1.5,1.5,0.166666667,1,1,0.00019584,4yo,0.106915204
106,25,20,-1.333333333,-1,0.333333333,0,1,0.000200938,4yo,-0.321928095
106,20,23,-1.833333333,0.833333333,0.166666667,0,0,0.000209841,4yo,0.201633861
106,29,32,-1.5,-0.5,0.166666667,0,0,0.000220872,4yo,0.142019005
106,32,8,0.333333333,-0.333333333,2,0,1,0.214135255,4yo,-2
106,20,16,1,0.666666667,0.333333333,1,0,1.665788442,4yo,-0.321928095
106,20,16,1.333333333,0,0.333333333,0,1,0.893772987,4yo,-0.321928095
106,32,29,1.833333333,-0.833333333,0.166666667,1,0,0.000207497,4yo,-0.142019005
106,9,13,0.166666667,-1.5,0.5,1,1,1.517370269,4yo,0.530514717
106,18,16,-1.5,0.5,0.166666667,0,1,1.045763598,4yo,-0.169925001
106,32,8,-1,1.333333333,2,0,1,1.321911239,4yo,-2
106,20,29,-1.833333333,0.833333333,0.5,1,1,4.702545634,4yo,0.5360529
106,25,20,0.333333333,-0.666666667,0.333333333,1,0,3.046943556,4yo,-0.321928095
106,18,25,-0.833333333,0.5,0.5,0,0,1.217427273,4yo,0.473931188
106,8,11,1.166666667,1.166666667,0.5,0,0,2.385565343,4yo,0.459431619
106,8,11,0.5,-1.833333333,0.5,0,0,2.453668295,4yo,0.459431619
106,14,18,1,-1,0.333333333,1,1,1.285353774,4yo,0.362570079
106,10,8,0.333333333,1.333333333,0.333333333,0,1,1.514814899,4yo,-0.321928095
106,10,11,-0.166666667,-1.5,0.166666667,0,0,6.887770467,4yo,0.137503524
106,11,8,-1.833333333,-0.5,0.5,0,1,1.623381307,4yo,-0.459431619
106,8,32,-0.666666667,1.666666667,2,1,1,0.355339376,4yo,2
106,13,16,1.333333333,-0.666666667,0.333333333,0,0,0.778252386,4yo,0.299560282
106,16,14,0.833333333,0.833333333,0.166666667,0,1,1.163613232,4yo,-0.192645078
106,32,8,0,-2,2,0,1,1.983183319,4yo,-2
106,20,16,2,1.666666667,0.333333333,0,1,0.032439285,4yo,-0.321928095
106,18,20,-1.833333333,1.166666667,0.166666667,0,0,1.401878626,4yo,0.152003093
107,16,20,-1.666666667,-1,0.333333333,0,0,1.453855413,4yo,0.321928095
107,14,10,1.166666667,0.5,0.5,0,1,5.651562634,4yo,-0.485426827
107,10,13,0.333333333,-1.333333333,0.333333333,0,0,3.976886103,4yo,0.378511623
107,16,14,-0.5,-0.833333333,0.166666667,0,1,0.898099664,4yo,-0.192645078
107,9,13,-0.166666667,1.166666667,0.5,1,1,1.589695894,4yo,0.530514717
107,8,11,0.5,-1.166666667,0.5,1,1,2.206643788,4yo,0.459431619
107,16,13,-1.666666667,2,0.333333333,0,1,1.999184166,4yo,-0.299560282
107,16,13,-1,1.333333333,0.333333333,0,1,2.09517419,4yo,-0.299560282
107,32,8,-1.333333333,-2,2,0,1,0.881393616,4yo,-2
107,16,13,2,0.333333333,0.333333333,0,1,1.700014301,4yo,-0.299560282
107,13,18,-0.833333333,-1.166666667,0.5,0,0,0.654481028,4yo,0.469485283
107,13,16,2,-2,0.333333333,1,1,1.017847895,4yo,0.299560282
107,14,16,0.166666667,0.5,0.166666667,1,1,0.946572811,4yo,0.192645078
107,8,11,1.166666667,1.5,0.5,1,1,4.950272265,4yo,0.459431619
107,23,18,-1,-1,0.333333333,1,0,1.136714266,4yo,-0.353636955
107,11,16,-0.833333333,-1.166666667,0.5,1,1,9.461054368,4yo,0.540568381
107,13,10,0.666666667,1.333333333,0.333333333,1,0,1.183840178,4yo,-0.378511623
107,13,10,-2,-0.666666667,0.333333333,1,0,0.538719546,4yo,-0.378511623
107,11,8,-1.833333333,0.833333333,0.5,0,1,1.04988952,4yo,-0.459431619
107,8,9,0.5,1.5,0.166666667,1,1,0.512302463,4yo,0.169925001
107,25,23,1.5,-0.5,0.166666667,1,0,0.00035873,4yo,-0.120294234
107,8,32,2,0.666666667,2,1,1,2.01158605,4yo,2
107,32,23,1.833333333,0.833333333,0.5,0,1,1.346545091,4yo,-0.476438044
107,14,10,1.166666667,-1.166666667,0.5,0,1,1.592970756,4yo,-0.485426827
107,32,8,-0.666666667,1,2,0,1,0.630952811,4yo,-2
107,8,32,1,1.333333333,2,1,1,1.513037863,4yo,2
107,20,29,-0.833333333,-1.833333333,0.5,0,0,1.68200695,4yo,0.5360529
107,32,8,2,-1.333333333,2,0,1,0.590598875,4yo,-2
107,32,8,-1.333333333,1,2,0,1,0.707103411,4yo,-2
107,11,13,0.833333333,0.5,0.166666667,1,1,1.283125147,4yo,0.2410081
107,20,16,1,0.333333333,0.333333333,0,1,1.361836236,4yo,-0.321928095
107,32,8,0.333333333,1.666666667,2,0,1,0.681730994,4yo,-2
107,32,8,0.666666667,-1.333333333,2,0,1,0.000214502,4yo,-2
107,8,32,2,0.666666667,2,1,1,0.630235104,4yo,2
107,32,8,2,-2,2,0,1,0.000252817,4yo,-2
107,10,9,0.166666667,1.833333333,0.166666667,0,1,0.000348557,4yo,-0.152003093
107,8,10,1.333333333,0.333333333,0.333333333,1,1,6.278550757,4yo,0.321928095
107,8,32,0,0,2,1,1,0.000262241,4yo,2
107,8,32,1.666666667,0.333333333,2,1,1,0.000340064,4yo,2
107,8,32,-0.333333333,2,2,1,1,0.000338444,4yo,2
107,14,13,-1.833333333,-1.5,0.166666667,1,0,0.607123237,4yo,-0.106915204
107,20,23,0.166666667,0.166666667,0.166666667,1,1,0.674895339,4yo,0.201633861
107,32,8,-0.333333333,1.666666667,2,0,1,0.571194582,4yo,-2
107,10,9,1.5,-1.166666667,0.166666667,0,1,1.456216238,4yo,-0.152003093
107,20,16,1,-0.666666667,0.333333333,0,1,0.610714864,4yo,-0.321928095
107,13,11,-0.833333333,1.5,0.166666667,0,1,0.000346475,4yo,-0.2410081
107,9,10,-1.5,0.833333333,0.166666667,1,1,0.209969552,4yo,0.152003093
107,11,14,0.333333333,1.333333333,0.333333333,1,1,0.000311165,4yo,0.347923303
107,9,13,-1.833333333,1.833333333,0.5,1,1,0.000304214,4yo,0.530514717
107,14,18,1,0.333333333,0.333333333,1,1,0.00026575,4yo,0.362570079
107,11,16,-0.166666667,1.5,0.5,1,1,0.775215442,4yo,0.540568381
107,23,20,1.166666667,-0.166666667,0.166666667,0,1,0.83732933,4yo,-0.201633861
107,32,8,1.666666667,-2,2,0,1,4.183342616,4yo,-2
107,32,8,-1,0,2,0,1,4.363624824,4yo,-2
107,32,8,-1.666666667,0,2,0,1,0.000269888,4yo,-2
107,10,14,-0.5,0.5,0.5,1,1,0.447082006,4yo,0.485426827
107,16,18,0.166666667,1.833333333,0.166666667,1,1,0.306240657,4yo,0.169925001
107,32,8,-1.333333333,-1.333333333,2,0,1,0.731307528,4yo,-2
107,20,18,-0.833333333,0.5,0.166666667,1,0,3.908872768,4yo,-0.152003093
107,13,10,-1.666666667,2,0.333333333,0,1,1.426962938,4yo,-0.378511623
107,8,32,1.333333333,1.666666667,2,1,1,0.000681169,4yo,2
107,8,9,1.833333333,1.5,0.166666667,1,1,0.533851462,4yo,0.169925001
107,16,13,2,-1.666666667,0.333333333,1,0,1.01089035,4yo,-0.299560282
107,8,32,0.333333333,-1,2,1,1,0.000190086,4yo,2
107,8,32,-1.666666667,-1.666666667,2,1,1,1.376448206,4yo,2
107,23,20,0.833333333,0.166666667,0.166666667,0,1,3.744186649,4yo,-0.201633861
107,32,8,-2,-0.666666667,2,0,1,1.370148076,4yo,-2
107,8,32,-1,-1.333333333,2,1,1,0.826714739,4yo,2
107,18,14,-1.333333333,0,0.333333333,1,0,1.896697041,4yo,-0.362570079
107,18,25,-1.5,-1.5,0.5,1,1,1.164786315,4yo,0.473931188
